index,path,label,label_id
1051,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\hyuQUipqbC.JPG,t048,41
1052,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\hzQgvtzVGz.JPG,t048,41
1053,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\IBogSabGGD.JPG,t048,41
1054,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\ipGWbzpTuk.JPG,t048,41
1055,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\IYNvLUBxGx.jpg,t048,41
1056,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\JKimzJfOKn.JPG,t048,41
1057,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\joOJMFOVLD.JPG,t048,41
1058,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\JQhIxffpuv.JPG,t048,41
1059,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\jSmmKNGooB.JPG,t048,41
1060,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\JWJpbdSucQ.JPG,t048,41
1061,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\jzAuTdIDMx.JPG,t048,41
1062,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\KJIJNvYcoe.JPG,t048,41
1063,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\KvSnygwpaX.JPG,t048,41
1064,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\LdeSHqHpbL.JPG,t048,41
1065,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\LkLBgQkGVt.JPG,t048,41
1066,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\lQCDrndQJr.JPG,t048,41
1067,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\lvIyKCDzIV.JPG,t048,41
1068,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\mNLJQzGENB.JPG,t048,41
1069,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\mzQXwjqsWm.jpg,t048,41
1070,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\mZuhSpBekg.JPG,t048,41
1071,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\nefmiNSceF.JPG,t048,41
1072,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\nlpWKlHZrk.JPG,t048,41
1073,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\NmFwsNvcUr.JPG,t048,41
1074,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\NotfSUpmHj.jpg,t048,41
1075,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\NpwMflcTHg.JPG,t048,41
1076,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\nYpnIiToNz.JPG,t048,41
1077,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\OAqhURAJjD.JPG,t048,41
1078,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\OfJbuTQHQu.JPG,t048,41
1079,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\OhxWPTmjwf.JPG,t048,41
1080,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\ptSSuGWyUr.JPG,t048,41
1081,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\PUzUpHlSev.JPG,t048,41
1082,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\PvqFaiRzDB.JPG,t048,41
1083,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\qgGoTOLmLY.JPG,t048,41
1084,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\QjALZlEmvj.JPG,t048,41
1085,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\QMCfjJFEdN.JPG,t048,41
1086,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\QnQwwNIpWD.JPG,t048,41
1087,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\QwXmuiQYjD.JPG,t048,41
1088,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\RlptkjRsfr.jpg,t048,41
1089,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\roYdcrqJOg.JPG,t048,41
1090,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\rrerfuAMUO.jpg,t048,41
1091,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\rRrFxJEsCo.JPG,t048,41
1092,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\rSdFyOPxie.JPG,t048,41
1093,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\RUzEhDsttB.JPG,t048,41
1094,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\sCPqtIYvrO.JPG,t048,41
1095,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\sMvFLtXVPq.JPG,t048,41
1096,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\snoVBVdFkS.JPG,t048,41
1097,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\soIgDSwkoc.JPG,t048,41
1098,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\suAvwfJzBk.JPG,t048,41
1099,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\swwjvjMrSb.JPG,t048,41
1100,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\tBhbyTfTxc.JPG,t048,41
1101,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\TEqNnxdjrh.JPG,t048,41
1102,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\TEuZJwCNfH.JPG,t048,41
1103,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\tfECnGXhqX.JPG,t048,41
1104,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\TnbElSmZQG.jpg,t048,41
1105,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\TnZfjuLrGY.JPG,t048,41
1106,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\TveWtLlWAA.JPG,t048,41
1107,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\uGsDuCXNHt.JPG,t048,41
1108,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\URjLXHQaDz.JPG,t048,41
1109,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\UvRPLGIEBP.JPG,t048,41
1110,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\vEcpNUvDqm.jpg,t048,41
1111,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\VeXXvksIMh.JPG,t048,41
1112,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\vhpGSEQkdC.JPG,t048,41
1113,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\vyloIJVmHH.JPG,t048,41
1114,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\WGayocKSJu.jpg,t048,41
1115,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\wRAZXRFYgM.JPG,t048,41
1116,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\XCNHvIPGJQ.JPG,t048,41
1117,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\XFXJhMutci.JPG,t048,41
1118,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\xmEpBuWrIY.JPG,t048,41
1119,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\xqeOseIkin.JPG,t048,41
1120,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\XSpbkIMiRm.jpg,t048,41
1121,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\XspvGaOxhD.jpg,t048,41
1122,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\XThIyWbMoh.JPG,t048,41
1123,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\xYxrduCUst.JPG,t048,41
1124,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\XzqhpnBWDV.jpg,t048,41
1125,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\YlLmFlCgdW.JPG,t048,41
1126,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\yMGQeVwovA.JPG,t048,41
1127,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\YNAtYHoreo.JPG,t048,41
1128,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\YPKqQBSjqa.JPG,t048,41
1129,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\ySTlXbCkkr.JPG,t048,41
1130,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\YzNxqCaqHs.jpg,t048,41
1131,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\ZDHLTeMACk.JPG,t048,41
1132,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\zewQAGjePe.JPG,t048,41
1133,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\zHjBqdXizK.JPG,t048,41
1134,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\ZRMCGlFizy.JPG,t048,41
1135,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\zTzQdAtPmq.JPG,t048,41
1136,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\zxdQOvQIvQ.JPG,t048,41
1137,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t048\zzahdDYCMv.jpg,t048,41
1138,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t049\FidCuREizj.JPG,t049,42
1139,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t049\GpgiKqocAz.JPG,t049,42
1140,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t049\IwxBonEuhK.JPG,t049,42
1141,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t049\JVorPCdIDK.JPG,t049,42
1142,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t049\KmbWjYqwOe.JPG,t049,42
1143,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t049\lVIRMQeadR.JPG,t049,42
1144,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t049\ngfZWMwgkC.JPG,t049,42
1145,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t049\QFTRDKXTZZ.JPG,t049,42
1146,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t049\UvFuXiHrCi.JPG,t049,42
1147,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t050\aKBvxKQbJf.JPG,t050,43
1148,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t050\COWJZwUlCa.JPG,t050,43
1149,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t050\hKfirBgUGk.JPG,t050,43
1150,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t050\iUYYvjXJuU.JPG,t050,43
1151,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t050\KntSwKdEeT.JPG,t050,43
1152,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t050\mJLupnMzST.JPG,t050,43
1153,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t050\TASkhycbJK.jpg,t050,43
1154,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t050\TKVTdxPjDx.JPG,t050,43
1155,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t051\CcUeOOFzdD.JPG,t051,44
1156,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t051\cOroAElFCe.JPG,t051,44
1157,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t051\onospMudAq.JPG,t051,44
1158,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t051\PAqcAkuplA.JPG,t051,44
1159,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t051\PmQHEmXoQR.JPG,t051,44
1160,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t051\WUcxzyTQVK.JPG,t051,44
1161,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t052\aEHTBlWWJe.JPG,t052,45
1162,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t052\BclUlzwrGU.jpeg,t052,45
1163,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t052\BDXDtrInAG.JPG,t052,45
1164,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t052\CwywvJKQoV.JPG,t052,45
1165,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t052\DpoueGWnGt.JPG,t052,45
1166,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t052\drLUfYVjco.jpeg,t052,45
1167,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t052\eMfCgPEMvU.jpeg,t052,45
1168,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t052\fcXDJHeMpX.JPG,t052,45
1169,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t052\htLXqRsymX.JPG,t052,45
1170,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t052\jAPKAMviAP.JPG,t052,45
1171,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t052\JnonCSXhIC.JPG,t052,45
1172,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t052\JoarfpGPeN.jpeg,t052,45
1173,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t052\jSZnyaElUS.JPG,t052,45
1174,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t052\lIgcCgaPNP.JPG,t052,45
1175,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t052\lSzFSWrFFk.jpeg,t052,45
1176,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t052\MEsqZvGFFx.JPG,t052,45
1177,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t052\NWyFqWJSCG.jpeg,t052,45
1178,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t052\oTLLYDQmzJ.JPG,t052,45
1179,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t052\qaSVaTjOEf.jpeg,t052,45
1180,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t052\QXIpRRrjnS.JPG,t052,45
1181,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t052\rPjjcOutJd.JPG,t052,45
1182,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t052\SUnmVIkpFy.JPG,t052,45
1183,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t052\uhZsqYvQHN.JPG,t052,45
1184,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t052\vpQaHELNmA.jpeg,t052,45
1185,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t052\VvqxfnPTZS.JPG,t052,45
1186,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t052\xsuJDcUVjX.jpeg,t052,45
1187,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t052\XyOZBPqWDK.jpeg,t052,45
1188,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t052\YzHTFyvRsE.jpeg,t052,45
1189,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t052\ZWdoBtOtHP.JPG,t052,45
1190,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t053\gFDqNJLTUE.JPG,t053,46
1191,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t053\KRzxxHWfTj.JPG,t053,46
1192,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t053\qsjLjsOfGU.JPG,t053,46
1193,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t055\dIPFmHmwjH.JPG,t055,47
1194,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t055\tyNQDsyNXX.JPG,t055,47
1195,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t055\UEGGleIMTZ.JPG,t055,47
1196,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t055\wVgBalTDiy.JPG,t055,47
1197,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t056\cGZNOWiQyl.JPG,t056,48
1198,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t056\FaWAzdiGBE.JPG,t056,48
1199,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t056\itCQLrXAsY.JPG,t056,48
1200,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t056\kcaeujnCZq.JPG,t056,48
1201,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t056\ocXTgpCApq.JPG,t056,48
1202,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t056\OvOyPdtycA.JPG,t056,48
1203,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t056\tIldIbwrCs.JPG,t056,48
1204,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t056\TtLqCOOUhn.JPG,t056,48
1205,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t056\uaMYLWcnxU.JPG,t056,48
1206,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t056\uxgXThwxtt.JPG,t056,48
1207,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t056\UzXfQyEBMQ.JPG,t056,48
1208,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t056\ycZWAgmrIM.JPG,t056,48
1209,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t057\FBoINIwRBg.JPG,t057,49
1210,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t057\lvmLlwacOk.JPG,t057,49
1211,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t057\onnKASZOCU.JPG,t057,49
1212,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t057\RLgTtMpoDf.JPG,t057,49
1213,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t057\VOsVSXtqsQ.JPG,t057,49
1214,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t057\YTgiMOBCAZ.JPG,t057,49
1215,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t058\bxypOuNran.JPG,t058,50
1216,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t058\EPpYWrUOwe.JPG,t058,50
1217,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t058\frxPqsVqzV.JPG,t058,50
1218,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t058\kdOBbOxCTT.JPG,t058,50
1219,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t058\NjvKnJnCID.JPG,t058,50
1220,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t058\OqsoHmgUBs.JPG,t058,50
1221,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t058\pPSSzhCvHW.JPG,t058,50
1222,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t058\wVCwFLCsGC.JPG,t058,50
1223,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t059\eQvGkMlFiW.JPG,t059,51
1224,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t059\waTLbxjRoy.JPG,t059,51
1225,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t059\yDHnTfvWPW.JPG,t059,51
1226,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t060\AaUjYXPVOK.JPG,t060,52
1227,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t060\jiyVbvrkGb.JPG,t060,52
1228,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t060\WsVFtFETtQ.JPG,t060,52
1229,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t061\aowsNYnQMG.JPG,t061,53
1230,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t061\ApBnESWKKX.JPG,t061,53
1231,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t061\DlLsjMSnPc.JPG,t061,53
1232,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t061\iEotnBqiTh.JPG,t061,53
1233,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t061\LBTYSTFczc.JPG,t061,53
1234,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t061\mPYebbjbfd.JPG,t061,53
1235,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t061\NbySDmKSuR.JPG,t061,53
1236,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t062\aRdugAFBCF.JPG,t062,54
1237,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t062\BlABEgXClU.jpg,t062,54
1238,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t062\ChhkqrTSaP.JPG,t062,54
1239,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t062\dlTvPcvMeI.JPG,t062,54
1240,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t062\DuyrDpLEEi.JPG,t062,54
1241,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t062\eWhiMoboTh.JPG,t062,54
1242,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t062\FnBpagvAIt.jpg,t062,54
1243,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t062\gmDFFoLgsA.JPG,t062,54
1244,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t062\ilckZhhsxn.JPG,t062,54
1245,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t062\KAPTYqjgCu.jpg,t062,54
1246,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t062\LmchQwevXd.jpg,t062,54
1247,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t062\lycKCLStYO.jpg,t062,54
1248,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t062\mGVBqxzzBu.JPG,t062,54
1249,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t062\mRbBzIjcum.JPG,t062,54
1250,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t062\nqqZwWpuVx.JPG,t062,54
1251,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t062\OSzpLHotfx.JPG,t062,54
1252,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t062\OzKRVqQfLK.jpg,t062,54
1253,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t062\qIIQCChfEQ.JPG,t062,54
1254,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t062\QPypKNPUsE.JPG,t062,54
1255,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t062\qWpflZyLfO.JPG,t062,54
1256,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t062\RPaiouSTDG.JPG,t062,54
1257,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t062\sadgyRUsll.JPG,t062,54
1258,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t062\sRrcLPwhaZ.JPG,t062,54
1259,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t062\tFitRjDCzn.JPG,t062,54
1260,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t062\UfFdHgnHku.JPG,t062,54
1261,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t062\vLXvTaihum.jpg,t062,54
1262,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t062\wgbhAUQLwU.JPG,t062,54
1263,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t062\wvSEXYeNQr.jpg,t062,54
1264,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t062\xfoVbASwLD.JPG,t062,54
1265,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t062\XPVihOzuVh.JPG,t062,54
1266,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t062\YNGMcMZTlP.jpg,t062,54
1267,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t062\YOunoWICqY.jpg,t062,54
1268,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t062\YWxKihMJgU.jpg,t062,54
1269,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t062\zsxVMhXWvb.jpg,t062,54
1270,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t063\AGSyRUClGX.JPG,t063,55
1271,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t063\AZskqnscnD.JPG,t063,55
1272,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t063\bBXLVrJUsq.JPG,t063,55
1273,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t063\bOkquUKxpi.JPG,t063,55
1274,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t063\CVXIFXXSds.JPG,t063,55
1275,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t063\DNZouWDqMA.JPG,t063,55
1276,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t063\eKdxTnHmyz.JPG,t063,55
1277,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t063\gVFFCSRBKa.JPG,t063,55
1278,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t063\hpYKJNtyEo.JPG,t063,55
1279,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t063\HsMzvzPwJZ.JPG,t063,55
1280,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t063\IgMcdCepAd.JPG,t063,55
1281,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t063\IHEnIwQrlm.JPG,t063,55
1282,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t063\iiPpPIoPSm.JPG,t063,55
1283,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t063\jjFpyWAEIe.JPG,t063,55
1284,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t063\JPIXZWTVWm.JPG,t063,55
1285,C:\Users\sagni\Downloads\WildTrack\archive\turtles-data\data\images\t063\JsppYTtmZI.JPG,t063,55
